sigungu	dangi	area	cntr_ym	cntr_d	price	dong	floor	built_year	road_nm	trns_type	agent_gu	register_ymd
서울특별시 용산구 이촌동	한가람	59.88	202404	10	160000	-	13	1998	이촌로65가길 51	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202404	9	163000	-	20	1998	이촌로65길 8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	LG한강자이	133.78	202404	8	330000	-	14	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	현대한강	84.88	202404	6	184000	-	16	1997	이촌로34길 29	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동아그린	43.02	202404	6	94000	-	22	1999	이촌로 100-8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	114.96	202404	4	247000	-	10	1998	이촌로69길 30	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	이촌코오롱(A)	84.78	202404	1	189000	-	11	1999	이촌로87길 21	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	LG한강자이	171.74	202403	31	352000	-	4	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	이촌동삼성리버스위트	180.82	202403	30	363000	-	17	2002	이촌로88길 30	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202403	30	165000	-	8	1998	이촌로65길 8	중개거래	경기 용인시수지구, 서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202403	30	165000	-	8	1998	이촌로65길 8	중개거래	경기 용인시수지구, 서울 용산구	-
서울특별시 용산구 이촌동	동부센트레빌	100.8	202403	30	197000	101	9	2001	이촌로 174	중개거래	서울 용산구	24.05.10
서울특별시 용산구 이촌동	한가람	59.88	202403	29	160000	-	15	1998	이촌로65가길 23	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	LG한강자이	171.74	202403	28	345000	-	4	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202403	27	164000	-	15	1998	이촌로 201	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	이촌코오롱(A)	84.78	202403	27	200000	-	21	1999	이촌로87길 21	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	우성	58.2	202403	27	138500	-	20	1995	이촌로 193	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	84.85	202403	27	195000	-	20	1998	이촌로87길 14	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	LG한강자이	203.21	202403	26	585000	110	11	2003	이촌로64길 15	중개거래	경기 파주시, 서울 용산구	24.04.23
서울특별시 용산구 이촌동	LG한강자이	203.12	202403	26	485000	-	19	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	LG한강자이	171.74	202403	25	374000	-	16	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동아그린	114.96	202403	24	190000	-	12	1999	이촌로 100-8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	현대한강	84.88	202403	23	200000	-	17	1997	이촌로34길 29	중개거래	경기 고양시일산동구, 서울 용산구	-
